iter	MAE
1510	0.154556954
1511	0.1545156919
1512	0.15448909
1513	0.1544683131
1514	0.1544506061
1515	0.1544335163
1516	0.1544193916
1517	0.1544024794
1518	0.1543670118
1519	0.1543432804
1520	0.1543153503
1521	0.1542913826
1522	0.1542695979
1523	0.1542323639
1524	0.1542040628
1525	0.1541821353
1526	0.1541641531
1527	0.1541354669
1528	0.1541200661
1529	0.1540822861
1530	0.1540446516
1531	0.1540319145
1532	0.1540224135
1533	0.1540105576
1534	0.1539943804
1535	0.1539760885
1536	0.1539566453
1537	0.1539363815
1538	0.1539104185
1539	0.1538878538
1540	0.1538731202
1541	0.1538270895
1542	0.1538070167
1543	0.1537658151
1544	0.153735629
1545	0.1537224902
1546	0.1537109572
1547	0.153687605
1548	0.153672196
1549	0.1536590778
1550	0.1536479524
1551	0.1536213649
1552	0.1536053888
1553	0.1535739393
1554	0.1535578988
1555	0.1535445358
1556	0.153518503
1557	0.1534997571
1558	0.1534822348
1559	0.1534631591
1560	0.153460009
1561	0.1534399233
1562	0.1534197825
1563	0.1533948244
1564	0.1533674765
1565	0.1533431475
1566	0.1533222882
1567	0.1533077953
1568	0.1532863592
1569	0.153258375
1570	0.1531969495
1571	0.1531887907
1572	0.1531473842
1573	0.1531375078
1574	0.153121127
1575	0.1531049829
1576	0.1530928711
1577	0.153071872
1578	0.1530578601
1579	0.1530414424
1580	0.1530236572
1581	0.1530085773
1582	0.1529799269
1583	0.1529552392
1584	0.1529081617
1585	0.1528891655
1586	0.1528707235
1587	0.1528407285
1588	0.1528231951
1589	0.1528177453
1590	0.1528010543
1591	0.1527874213
1592	0.1527643931
1593	0.1527410497
1594	0.1527230076
1595	0.1527103208
1596	0.1526951115
1597	0.1526828911
1598	0.1526687147
1599	0.1526524802
1600	0.152616664
1601	0.1525993213
1602	0.1525887605
1603	0.1525778517
1604	0.1525631742
1605	0.1525496642
1606	0.1525383222
1607	0.1525075217
1608	0.1524804416
1609	0.1524687307
1610	0.1524554631
1611	0.1524315349
1612	0.152421379
1613	0.1523968645
1614	0.1523687633
1615	0.1523020074
1616	0.1522907126
1617	0.1522757133
1618	0.1522605588
1619	0.1522417991
1620	0.1522210725
1621	0.1522002731
1622	0.1521878035
1623	0.1521649679
1624	0.1521463165
1625	0.152135718
1626	0.1521197866
1627	0.1521016479
1628	0.152079238
1629	0.1520576867
1630	0.1520524262
1631	0.152036806
1632	0.1519899549
1633	0.1519846031
1634	0.1519658831
1635	0.151943074
1636	0.1519131329
1637	0.1518904348
1638	0.1518289193
1639	0.1517804215
1640	0.151765072
1641	0.1517460866
1642	0.1517200273
1643	0.1517061466
1644	0.1516920281
1645	0.1516872277
1646	0.1516661114
1647	0.1516435656
1648	0.151628334
1649	0.1516231498
1650	0.15160044
1651	0.1515849542
1652	0.1515688734
1653	0.1515496514
1654	0.1515316196
1655	0.1515051218
1656	0.1514711152
1657	0.1514541566
1658	0.1514223667
1659	0.1513966024
1660	0.1513875236
1661	0.1513655261
1662	0.1513215373
1663	0.1512960145
1664	0.1512699322
1665	0.1512353293
1666	0.1512206802
1667	0.1511987993
1668	0.151181446
1669	0.1511617265
1670	0.1511494952
1671	0.1511258329
1672	0.1510956137
1673	0.1510853359
1674	0.1510743268
1675	0.1510569438
1676	0.1510368348
1677	0.1510150676
1678	0.1509953782
1679	0.1509713359
1680	0.1509386141
1681	0.1509258129
1682	0.150912369
1683	0.1508985809
1684	0.1508816297
1685	0.1508478263
1686	0.1508262727
1687	0.1508096384
1688	0.1507765645
1689	0.1507672436
1690	0.1507475825
1691	0.1507256615
1692	0.1507054908
1693	0.1506745063
1694	0.1506640007
1695	0.1506390368
1696	0.1506195675
1697	0.1506072981
1698	0.1505943014
1699	0.1505813952
1700	0.1505657907
1701	0.1505425021
1702	0.1505309629
1703	0.1505206005
1704	0.1505094318
1705	0.1505042123
1706	0.1504786432
1707	0.150464355
1708	0.1504421029
1709	0.1504290363
1710	0.1504045167
1711	0.1503841866
1712	0.1503712449
1713	0.1503596343
1714	0.1503479306
1715	0.1503341707
1716	0.1503082707
1717	0.1503001132
1718	0.1502817909
1719	0.1502747623
1720	0.150256479
1721	0.1502411269
1722	0.1502217161
1723	0.1501996458
1724	0.1501697947
1725	0.1501518041
1726	0.1501425521
1727	0.1501354699
1728	0.1501148685
1729	0.1500980243
1730	0.1500674468
1731	0.1500482252
1732	0.1500140483
1733	0.1499660552
1734	0.1499171405
1735	0.1498877626
1736	0.1498671872
1737	0.1498576858
1738	0.1498442005
1739	0.1498250061
1740	0.1498014173
1741	0.149783709
1742	0.1497726712
1743	0.1497496486
1744	0.1497264939
1745	0.1497055731
1746	0.1496856895
1747	0.1496743089
1748	0.1496587379
1749	0.1496303714
1750	0.149611892
1751	0.1496020713
1752	0.1495749632
1753	0.1495593461
1754	0.1495348137
1755	0.1495089404
1756	0.149493193
1757	0.1494778461
1758	0.1494598582
1759	0.1494197587
1760	0.1494051087
1761	0.1493917375
1762	0.1493689868
1763	0.1493542938
1764	0.1493415418
1765	0.1493175492
1766	0.1492992331
1767	0.1492903835
1768	0.1492816564
1769	0.149260994
1770	0.1492498874
1771	0.1492292974
1772	0.149214958
1773	0.1492024334
1774	0.1491617079
1775	0.1491452247
1776	0.1491223118
1777	0.1491026637
1778	0.14908333
1779	0.1490650797
1780	0.1490454949
1781	0.1490291317
1782	0.1490069356
1783	0.1489780812
1784	0.1489666991
1785	0.1489522057
1786	0.1489357122
1787	0.1489228193
1788	0.1489051965
1789	0.1488806979
1790	0.1488671824
1791	0.1488611306
1792	0.1488487494
1793	0.1488361716
1794	0.1488304181
1795	0.1488143164
1796	0.1487969314
1797	0.1487889671
1798	0.1487602895
1799	0.148746166
1800	0.1487335899
1801	0.1487185836
1802	0.1486810021
1803	0.1486652612
1804	0.1486441849
1805	0.148637597
1806	0.1486231267
1807	0.1486044889
1808	0.1485940891
1809	0.1485727797
1810	0.1485450637
1811	0.1485253366
1812	0.1485104047
1813	0.1484847235
1814	0.1484491928
1815	0.1484329387
1816	0.148409985
1817	0.1483936965
1818	0.1483772301
1819	0.1483460637
1820	0.148340298
1821	0.1483231351
1822	0.1483032679
1823	0.1482882272
1824	0.1482630672
1825	0.1482347078
1826	0.1482261311
1827	0.1482134158
1828	0.148199539
1829	0.1481788462
1830	0.1481655581
1831	0.1481415723
1832	0.1481277645
1833	0.1481224737
1834	0.1481116625
1835	0.1480786123
1836	0.1480645279
1837	0.1480249209
1838	0.1480082958
1839	0.1479938033
1840	0.1479715093
1841	0.147942256
1842	0.1479222361
1843	0.1479046859
1844	0.1478815722
1845	0.14787283
1846	0.1478688673
1847	0.1478546005
1848	0.147847143
1849	0.1478426773
1850	0.1478265111
1851	0.1478026744
1852	0.1477961019
1853	0.1477779476
1854	0.1477661998
1855	0.1477439047
1856	0.1477297733
1857	0.1477151781
1858	0.1477054844
1859	0.1476860243
1860	0.1476817658
1861	0.1476591663
1862	0.1476492616
1863	0.1476350067
1864	0.1476169022
1865	0.1476012556
1866	0.1475906454
1867	0.1475644374
1868	0.1475303671
1869	0.1475158796
1870	0.1475038551
1871	0.1474946873
1872	0.1474872323
1873	0.1474782145
1874	0.1474760289
1875	0.14745688
1876	0.1474380182
1877	0.1474313351
1878	0.147419246
1879	0.147402964
1880	0.1473855029
1881	0.1473559461
1882	0.1473167714
1883	0.1472879581
1884	0.1472808824
1885	0.147218989
1886	0.1472072594
1887	0.1471906447
1888	0.1471698904
1889	0.1471540265
1890	0.1471481546
1891	0.147137171
1892	0.147114913
1893	0.1471028855
1894	0.1470884772
1895	0.147074317
1896	0.1470381924
1897	0.147029424
1898	0.1470146955
1899	0.1469934719
1900	0.1469774049
1901	0.146964095
1902	0.1469171744
1903	0.1469067455
1904	0.1468860241
1905	0.146869728
1906	0.1468634439
1907	0.1468418081
1908	0.1468137027
1909	0.1468007788
1910	0.1467937821
1911	0.1467869856
1912	0.1467752571
1913	0.1467501594
1914	0.1467195605
1915	0.1466916017
1916	0.1466818992
1917	0.1466608221
1918	0.146646864
1919	0.1466355145
1920	0.1466291497
1921	0.1466151154
1922	0.1466107599
1923	0.1465980002
1924	0.1465917764
1925	0.1465736331
1926	0.1465584727
1927	0.1465391312
1928	0.1465166636
1929	0.1465057586
1930	0.146484129
1931	0.1464742344
1932	0.1464603858
1933	0.1464516017
1934	0.1464342256
1935	0.1464077072
1936	0.1463987882
1937	0.1463699401
1938	0.1463597002
1939	0.1463458867
1940	0.1463392046
1941	0.1463228706
1942	0.1463138495
1943	0.1463008697
1944	0.146294595
1945	0.1462752215
1946	0.1462719737
1947	0.1462451374
1948	0.1462304419
1949	0.1462200491
1950	0.1462133013
1951	0.1462055266
1952	0.1461976978
1953	0.1461786466
1954	0.1461703746
1955	0.1461574975
1956	0.1461298204
1957	0.1461200443
1958	0.1461123371
1959	0.1460930943
1960	0.1460581674
1961	0.1460519582
1962	0.146040768
1963	0.1460247307
1964	0.1460229932
1965	0.1460019292
1966	0.145977728
1967	0.1459709821
1968	0.1459550895
1969	0.1459402874
1970	0.1459308918
1971	0.1459042023
1972	0.1458894059
1973	0.1458823782
1974	0.1458678943
1975	0.1458554259
1976	0.1458472696
1977	0.1458200176
1978	0.1458004761
1979	0.1457955641
1980	0.1457801546
1981	0.1457592836
1982	0.1457454327
1983	0.1457428192
1984	0.1457160051
1985	0.1456908073
1986	0.145675061
1987	0.1456490926
1988	0.1456331506
1989	0.145625961
1990	0.1456061134
1991	0.1455907898
1992	0.1455554373
1993	0.1455495151
1994	0.1455181346
1995	0.1455126586
1996	0.1454883051
1997	0.1454697568
1998	0.1454684435
1999	0.1454114098
2000	0.1453929923
2001	0.145381115
2002	0.1453765669
2003	0.1453700599
2004	0.1453545292
2005	0.1453345519
2006	0.1453205667
2007	0.1453041771
2008	0.1452851041
2009	0.1452807015
2010	0.1452592537
2011	0.1452486787
2012	0.145232946
2013	0.145201557
2014	0.1451972516
2015	0.145174256
2016	0.1451581593
2017	0.1451444204
2018	0.1451233353
2019	0.1451093808
2020	0.1450915159
2021	0.1450765961
2022	0.1450559309
2023	0.1450373635
2024	0.145008092
2025	0.1449901372
2026	0.1449698758
2027	0.1449531111
2028	0.1449366355
2029	0.1449165305
2030	0.1449072919
2031	0.1448972596
2032	0.1448812968
2033	0.144845699
2034	0.1448237893
2035	0.1448175881
2036	0.144805744
2037	0.1447900331
2038	0.1447721145
2039	0.1447620481
2040	0.1447486359
2041	0.1447230594
2042	0.1447131657
2043	0.1447009467
2044	0.1446924836
2045	0.144674538
2046	0.1446440957
2047	0.144628421
2048	0.1446204631
2049	0.1446083746
2050	0.1445962443
2051	0.1445893801
2052	0.1445804358
2053	0.1445628153
2054	0.1445329298
2055	0.1445279663
2056	0.1445116555
2057	0.1444980561
2058	0.1444797642
2059	0.1444686666
2060	0.1444565062
2061	0.1444469743
2062	0.1444294582
2063	0.1444172948
2064	0.1444096095
2065	0.1443964929
2066	0.1443882627
2067	0.1443766852
2068	0.1443677041
2069	0.1443551802
2070	0.1443404297
2071	0.1443323135
2072	0.144325776
2073	0.1443147407
2074	0.1443053088
2075	0.1442877098
2076	0.1442694713
2077	0.144248917
2078	0.1442338444
2079	0.144223107
2080	0.144220161
2081	0.1442103455
2082	0.1441978153
2083	0.1441790823
2084	0.144170004
2085	0.1441596563
2086	0.1441545229
2087	0.1441399419
2088	0.144130173
2089	0.1441247169
2090	0.1441071844
2091	0.1440902895
2092	0.1440828276
2093	0.1440734621
2094	0.144058822
2095	0.1440434985
2096	0.1440331149
2097	0.1440295177
2098	0.1440203356
2099	0.1440080852
2100	0.1440071425
2101	0.1439958382
2102	0.1439717128
2103	0.1439654563
2104	0.143955921
2105	0.1439209995
2106	0.1438980883
2107	0.1438904246
2108	0.1438841445
2109	0.1438710367
2110	0.1438635963
2111	0.1438455838
2112	0.1438364669
2113	0.1438194729
2114	0.1437993988
2115	0.1437824769
2116	0.1437611494
2117	0.1437516777
2118	0.1437450722
2119	0.1437365087
2120	0.1437301151
2121	0.1437246643
2122	0.1437152359
2123	0.143708085
2124	0.1437058353
2125	0.1436888496
2126	0.1436840781
2127	0.1436734116
2128	0.1436645634
2129	0.1436600784
2130	0.1436520985
2131	0.1436373277
2132	0.1436269834
2133	0.1436190096
2134	0.1436119055
2135	0.143598078
2136	0.143558437
2137	0.1435543272
2138	0.1435417787
2139	0.1435326139
2140	0.1435229414
2141	0.1434758343
2142	0.1434626787
2143	0.1434514742
2144	0.1434425924
2145	0.1434225855
2146	0.1434056063
2147	0.1433885595
2148	0.1433687534
2149	0.143354671
2150	0.1433454938
2151	0.1433391456
2152	0.1433221364
2153	0.1433147108
2154	0.1433096811
2155	0.1433006858
2156	0.1432885963
2157	0.1432724977
2158	0.1432531335
2159	0.143247521
2160	0.1432373862
2161	0.1432304319
2162	0.1432225753
2163	0.1432129295
2164	0.1432030829
2165	0.1431911999
2166	0.1431759324
2167	0.1431617026
2168	0.1431555628
2169	0.14313343
2170	0.1431213144
2171	0.1431113041
2172	0.1431043353
2173	0.1430789363
2174	0.1430665957
2175	0.1430600049
2176	0.1430429411
2177	0.1430236628
2178	0.1430090404
2179	0.1430004635
2180	0.1429945439
2181	0.1429730719
2182	0.1429556339
2183	0.1429437332
2184	0.1429385347
2185	0.1429257214
2186	0.1429177907
2187	0.1429094477
2188	0.1428911961
2189	0.1428744713
2190	0.1428621806
2191	0.1428469771
2192	0.1428337964
2193	0.142824144
2194	0.1428176438
2195	0.1428117308
2196	0.142807756
2197	0.1427992032
2198	0.142783869
2199	0.1427386799
2200	0.1427325106
2201	0.1427222569
2202	0.1427158384
2203	0.1426836228
2204	0.1426755964
2205	0.1426643011
2206	0.1426574621
2207	0.142639479
2208	0.1426339639
2209	0.1426147829
2210	0.1425948768
2211	0.1425704051
2212	0.142556987
2213	0.1425464911
2214	0.1425348802
2215	0.1425255887
2216	0.1425120758
2217	0.1424585216
2218	0.1424471795
2219	0.1424323987
2220	0.1424278693
2221	0.142420594
2222	0.1423971107
2223	0.1423891209
2224	0.1423774385
2225	0.1423729831
2226	0.1423598018
2227	0.1423458315
2228	0.1423192594
2229	0.1423052262
2230	0.1422918673
2231	0.1422898094
2232	0.14227362
2233	0.1422538888
2234	0.1422349915
2235	0.1422238072
2236	0.1422183875
2237	0.1422108829
2238	0.1422000446
2239	0.1421806332
2240	0.1421660878
2241	0.1421450962
2242	0.1421171127
2243	0.1421112928
2244	0.1421093622
2245	0.1420969117
2246	0.1420873686
2247	0.142083576
2248	0.1420688947
2249	0.142065696
2250	0.1420583012
2251	0.1420486714
2252	0.1420295936
2253	0.1420107382
2254	0.1419937913
2255	0.1419923916
2256	0.1419805343
2257	0.1419739152
2258	0.1419634597
2259	0.141949428
2260	0.1419342792
2261	0.1419132175
2262	0.1418992593
2263	0.1418947638
2264	0.141875018
2265	0.1418664722
2266	0.141853329
2267	0.1418382727
2268	0.1418339265
2269	0.1418212563
2270	0.1418084545
2271	0.1418024347
2272	0.1417599459
2273	0.1417421607
2274	0.1417272252
2275	0.1417188398
2276	0.1417080424
2277	0.141690073
2278	0.1416574024
2279	0.1416463424
2280	0.1416371209
2281	0.1416212224
2282	0.1415976859
2283	0.1415887095
2284	0.1415786148
2285	0.1415551311
2286	0.1415379578
2287	0.1415261414
2288	0.1415187308
2289	0.1415074892
2290	0.1414896267
2291	0.1414751635
2292	0.1414668037
2293	0.1414522191
2294	0.1414049027
2295	0.1413861995
2296	0.1413725097
2297	0.1413643087
2298	0.1413567424
2299	0.1413534173
2300	0.1413386246
2301	0.141302747
2302	0.141290201
2303	0.1412829256
2304	0.1412401057
2305	0.1412321412
2306	0.1412236114
2307	0.1412124195
2308	0.1411977468
2309	0.1411862495
2310	0.1411776255
2311	0.1411642572
2312	0.1411581463
2313	0.1411412874
2314	0.1411274635
2315	0.1411248019
2316	0.1411081484
2317	0.1410888446
2318	0.1410871063
2319	0.1410600263
2320	0.141045083
2321	0.141041297
2322	0.1410371861
2323	0.1410264042
2324	0.1410044712
2325	0.1409818453
2326	0.1409638796
2327	0.1409542162
2328	0.1409422743
2329	0.140924227
2330	0.1409009778
2331	0.140892141
2332	0.1408844621
2333	0.1408640313
2334	0.1408489292
2335	0.1408335272
2336	0.1407973517
2337	0.1407881971
2338	0.1407846081
2339	0.140765613
2340	0.1407527387
2341	0.1407334162
2342	0.1407206029
2343	0.1407140621
2344	0.140708723
2345	0.1406902014
2346	0.1406843221
2347	0.1406685558
2348	0.1406575357
2349	0.1406441577
2350	0.1406342526
2351	0.1406291656
2352	0.140620457
2353	0.1406114271
2354	0.1406035825
2355	0.1405965256
2356	0.140584397
2357	0.1405722059
2358	0.1405667236
2359	0.1405486769
2360	0.1405416465
2361	0.1405328999
2362	0.1405140951
2363	0.1405100608
2364	0.1405037561
2365	0.1404989027
2366	0.1404913351
2367	0.1404752956
2368	0.140447235
2369	0.1404356628
2370	0.140426021
2371	0.1404161822
2372	0.1403977637
2373	0.1403937045
2374	0.1403913146
2375	0.1403787905
2376	0.1403760688
2377	0.1403670593
2378	0.140354721
2379	0.1403153063
2380	0.1403065311
2381	0.140297034
2382	0.1402837834
2383	0.1402733613
2384	0.1402677204
2385	0.1402548782
2386	0.1402431414
2387	0.1402278921
2388	0.1402180961
2389	0.1402063356
2390	0.1401978737
2391	0.1401848629
2392	0.1401670594
2393	0.1401621877
2394	0.1401465412
2395	0.1401142839
2396	0.1400695977
2397	0.1400597228
2398	0.1400421981
2399	0.1400260102
2400	0.1400107283
2401	0.1399999468
2402	0.139956503
2403	0.1399459303
2404	0.1399292344
2405	0.1399126066
2406	0.1399059615
2407	0.1398932336
2408	0.1398824452
2409	0.1398666176
2410	0.1398517676
2411	0.1398218452
2412	0.1398178933
2413	0.139797943
2414	0.1397869917
2415	0.139773823
2416	0.1397505908
2417	0.1397391293
2418	0.1397246683
2419	0.1397093947
2420	0.1396865934
2421	0.1396780508
2422	0.1396719431
2423	0.1396630381
2424	0.1396488811
2425	0.1396402854
2426	0.1396320838
2427	0.1396251691
2428	0.1396154723
2429	0.1396002979
2430	0.1395821866
2431	0.1395736536
2432	0.1395625608
2433	0.1395406654
2434	0.1395263032
2435	0.1395120112
2436	0.1394975674
2437	0.139484821
2438	0.1394791028
2439	0.1394654983
2440	0.1394560368
2441	0.1394362494
2442	0.1394265692
2443	0.1394149176
2444	0.1394005351
2445	0.1393969973
2446	0.1393817032
2447	0.1393701067
2448	0.1393526835
2449	0.1393359204
2450	0.1393268481
2451	0.1393037537
2452	0.1392901168
2453	0.1392842963
2454	0.1392735142
2455	0.1392475086
2456	0.1392375255
2457	0.1392297626
2458	0.1392036027
2459	0.1391901115
2460	0.1391675806
2461	0.1391622782
2462	0.1391468891
2463	0.1391336658
2464	0.1391155663
2465	0.1391071462
2466	0.1391037639
2467	0.1390904044
2468	0.1390713981
2469	0.1390648195
2470	0.1390491335
2471	0.1390320898
2472	0.1390113791
2473	0.1389996324
2474	0.1389866242
2475	0.1389751929
2476	0.1389610067
2477	0.138955488
2478	0.1389532161
2479	0.1389471914
2480	0.1389433438
2481	0.1389204213
2482	0.1389052127
2483	0.1388976888
2484	0.1388937797
2485	0.1388794958
2486	0.1388767091
2487	0.1388628208
2488	0.1388515026
2489	0.1388229646
2490	0.1388149422
2491	0.1387990022
2492	0.1387855999
2493	0.1387794343
2494	0.1387643333
2495	0.1387534957
2496	0.1387465282
2497	0.1387375233
2498	0.1387195891
2499	0.1387149484
2500	0.1387030921
2501	0.1386818043
2502	0.1386487032
2503	0.1386372496
2504	0.1386315966
2505	0.1386276045
2506	0.1386253956
2507	0.1386108272
2508	0.1386063588
2509	0.1385964207
2510	0.1385815247
2511	0.1385787001
2512	0.1385689397
2513	0.1385609384
2514	0.1385476173
2515	0.1385357678
2516	0.1385279177
2517	0.1385222482
2518	0.138519055
2519	0.1385050965
2520	0.1385020165
2521	0.1384939835
2522	0.1384876629
2523	0.1384665034
2524	0.1384600461
2525	0.1384565964
2526	0.1384422371
2527	0.1384369893
2528	0.1384146294
2529	0.1384060984
2530	0.1383907772
2531	0.1383846195
2532	0.1383817161
2533	0.1383747419
2534	0.1383388618
2535	0.1383298524
2536	0.1383269463
2537	0.1383152277
2538	0.1383083209
2539	0.1383054999
2540	0.1383030817
2541	0.1382951212
2542	0.1382856305
2543	0.1382803008
2544	0.1382688319
2545	0.1382484131
2546	0.1382404469
2547	0.1382311532
2548	0.1382248673
2549	0.1382121246
2550	0.138206739
2551	0.1382006175
2552	0.1381915483
2553	0.1381888352
2554	0.1381845634
2555	0.138180941
2556	0.138162589
2557	0.1381392524
2558	0.1381351649
2559	0.1381162219
2560	0.1381127591
2561	0.1381007967
2562	0.1380827313
2563	0.138076512
2564	0.1380613896
2565	0.1380549422
2566	0.1380508503
2567	0.1380423583
2568	0.1380300074
2569	0.138016094
2570	0.1380107262
2571	0.138004573
2572	0.1379948205
2573	0.137982338
2574	0.1379536953
2575	0.1379394413
2576	0.1379252974
2577	0.1379134562
2578	0.1379069929
2579	0.1379033407
2580	0.1378841393
2581	0.1378741493
2582	0.1378658167
2583	0.1378588361
2584	0.1378499454
2585	0.1378403914
2586	0.1378351391
2587	0.1378321282
2588	0.1378288706
2589	0.1378208885
2590	0.1378163313
2591	0.1377896762
2592	0.1377649357
2593	0.1377625894
2594	0.137754982
2595	0.1377505373
2596	0.1377388541
2597	0.137723449
2598	0.1377178652
2599	0.1377145309
2600	0.1377028911
2601	0.1376942889
2602	0.1376932948
2603	0.1376875247
2604	0.1376677616
2605	0.1376545878
2606	0.1376448504
2607	0.1376261521
2608	0.1376099409
2609	0.1375831896
2610	0.1375767721
2611	0.1375519478
2612	0.1375231336
2613	0.1375157727
2614	0.1375089848
2615	0.1374793472
2616	0.1374622768
2617	0.1374440988
2618	0.1374351108
2619	0.1374287001
2620	0.1374248463
2621	0.1373987625
2622	0.1373943413
2623	0.1373846214
2624	0.1373721146
2625	0.1373548864
2626	0.1373268035
2627	0.1373161532
2628	0.1373091222
2629	0.1372970439
2630	0.1372912232
2631	0.1372784377
2632	0.1372439302
2633	0.1372392588
2634	0.1372346676
2635	0.1372263154
2636	0.1372216955
2637	0.1372111966
2638	0.1372006603
2639	0.1371836032
2640	0.1371665132
2641	0.1371427951
2642	0.1371349308
2643	0.1371333107
2644	0.1371264156
2645	0.1371102377
2646	0.1371040253
2647	0.1370825051
2648	0.1370750588
2649	0.1370641562
2650	0.1370476833
2651	0.1370414084
2652	0.1370363753
2653	0.1370328017
2654	0.1370096147
2655	0.1369995229
2656	0.1369925712
2657	0.1369890501
2658	0.1369787603
2659	0.1369682776
2660	0.136964695
2661	0.1369582462
2662	0.1369502428
2663	0.1369290688
2664	0.1369264767
2665	0.1369226991
2666	0.1369157766
2667	0.1369048322
2668	0.1368947196
2669	0.1368727756
2670	0.1368532133
2671	0.136841306
2672	0.136822517
2673	0.1368133006
2674	0.1368034459
2675	0.1367938867
2676	0.1367746432
2677	0.1367631967
2678	0.1367544735
2679	0.1367235182
2680	0.1367133088
2681	0.1367085334
2682	0.1366920083
2683	0.1366858498
2684	0.1366793134
2685	0.136675687
2686	0.136665664
2687	0.1366570405
2688	0.1366460788
2689	0.1366369111
2690	0.1366318498
2691	0.1366264632
2692	0.1366108917
2693	0.1365995755
2694	0.1365927807
2695	0.1365757023
2696	0.1365602126
2697	0.1365469784
2698	0.1365293059
2699	0.1365113627
2700	0.1364876119
2701	0.1364743623
2702	0.1364588576
2703	0.1364541515
2704	0.1364456461
2705	0.1364293757
2706	0.1364122502
2707	0.1364027151
2708	0.1363852377
2709	0.1363751562
2710	0.1363678576
2711	0.1363598144
2712	0.1363545485
2713	0.1363511254
2714	0.1363408243
2715	0.1363385801
2716	0.1363255181
2717	0.1363171422
2718	0.1363081229
2719	0.1363029408
2720	0.1362979288
2721	0.136289464
2722	0.1362744768
2723	0.1362552655
2724	0.1362450674
2725	0.1362303563
2726	0.1362185342
2727	0.1362123543
2728	0.1362002146
2729	0.1361915723
2730	0.1361793369
2731	0.1361735784
2732	0.1361689068
2733	0.1361645884
2734	0.1361573781
2735	0.1361491478
2736	0.1361452852
2737	0.1361383188
2738	0.1361294509
2739	0.1361234861
2740	0.1361160943
2741	0.136111355
2742	0.1361086322
2743	0.1361021317
2744	0.1360899014
2745	0.1360692258
2746	0.1360624697
2747	0.1360478501
2748	0.1360212884
2749	0.1360129455
2750	0.1360019752
2751	0.1359704588
2752	0.1359634803
2753	0.1359515303
2754	0.135948554
2755	0.135941955
2756	0.135935807
2757	0.1359338176
2758	0.1359263071
2759	0.1359202135
2760	0.1359162565
2761	0.1359048121
2762	0.1358804117
2763	0.1358658482
2764	0.1358576609
2765	0.1358531756
2766	0.1358458309
2767	0.1358423003
2768	0.1358387044
2769	0.1358333367
2770	0.1358279252
2771	0.1358195486
2772	0.1358147512
2773	0.1357956412
2774	0.1357921336
2775	0.1357780333
2776	0.1357696499
2777	0.1357666442
2778	0.1357494347
2779	0.1357413947
2780	0.1357290765
2781	0.1357238094
2782	0.1356954488
2783	0.1356858063
2784	0.1356569174
2785	0.1356450082
2786	0.1356402027
2787	0.1356286539
2788	0.1356191481
2789	0.1356104716
2790	0.1356051298
2791	0.1355990397
2792	0.1355914642
2793	0.1355772511
2794	0.1355733762
2795	0.135567624
2796	0.1355581606
2797	0.1355462446
2798	0.1355448289
2799	0.1355342785
2800	0.1355214885
2801	0.1355122719
2802	0.1355033876
2803	0.1354851758
2804	0.1354822077
2805	0.1354752109
2806	0.1354525434
2807	0.1354474759
2808	0.1354369753
2809	0.1354311551
2810	0.1354243878
2811	0.1354123931
2812	0.1354014437
2813	0.1353858416
2814	0.1353808023
2815	0.1353730302
2816	0.1353589055
2817	0.1353531967
2818	0.1352989116
2819	0.1352891031
2820	0.1352699565
2821	0.1352565201
2822	0.1352524334
2823	0.1352419253
2824	0.135235977
2825	0.1352274373
2826	0.1352214261
2827	0.1352152052
2828	0.1351937135
2829	0.1351911371
2830	0.1351801624
2831	0.1351715113
2832	0.1351688462
2833	0.1351575021
2834	0.1351493091
2835	0.1351402143
2836	0.1351363392
2837	0.1351266894
2838	0.1351126341
2839	0.1350902323
2840	0.1350810517
2841	0.1350774257
2842	0.1350713715
2843	0.1350486597
2844	0.1350389527
2845	0.1350290383
2846	0.1350046813
2847	0.1349934475
2848	0.1349772747
2849	0.1349721586
2850	0.1349585987
2851	0.1349500697
2852	0.1349399373
2853	0.1349248641
2854	0.1348920768
2855	0.134888735
2856	0.1348864079
2857	0.134883524
2858	0.1348774057
2859	0.1348712145
2860	0.1348650798
2861	0.1348617452
2862	0.1348455825
2863	0.1348413279
2864	0.1348384696
2865	0.1348272068
2866	0.1348204345
2867	0.1347896113
2868	0.1347836058
2869	0.1347812673
2870	0.1347759622
2871	0.1347648706
2872	0.1347596459
2873	0.1347438024
2874	0.1347188426
2875	0.1347133557
2876	0.1347041169
2877	0.1346950892
2878	0.1346878484
2879	0.13468161
2880	0.1346592017
2881	0.1346411268
2882	0.1346070418
2883	0.1345976686
2884	0.1345887444
2885	0.134582416
2886	0.1345608291
2887	0.1345501414
2888	0.1345417012
2889	0.1345250277
2890	0.1345229396
2891	0.1345133159
2892	0.1344926362
2893	0.1344824321
2894	0.1344707439
2895	0.1344551606
2896	0.1344496976
2897	0.1344414077
2898	0.1344270927
2899	0.1344213921
2900	0.1344133092
2901	0.1344075974
2902	0.1344033399
2903	0.1343959303
2904	0.1343910915
2905	0.1343790846
2906	0.1343727556
2907	0.1343581209
2908	0.1343411263
2909	0.1343368756
2910	0.1343204067
2911	0.1343091078
2912	0.1342963796
2913	0.1342708549
2914	0.1342647139
2915	0.1342516519
2916	0.1342350607
2917	0.1342246351
2918	0.1342129417
2919	0.1342085838
2920	0.1341950692
2921	0.1341862877
